,time,gait,gazebo_r,gazebo_p,gazebo_y,gazebo_x,gazebo_y,gazebo_z,gazebo_wx,gazebo_wy,gazebo_wz,gazebo_vx,gazebo_vy,gazebo_vz,r,p,y,x,y,z,wx,wy,wz,vx,vy,vz
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.747,0.0,0.0,0.0,0.0,-0.00029920830295671226,0.014356718084059247,0.058050446278813325,0.0,0.0,0.0,2.761095229668407e-05,-0.03496175534959762,-0.04988652117278501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.756,0.0,0.0,0.0,0.0,-0.00029965298295141576,0.014036495754421412,0.0576309469237553,0.0,0.0,0.0,-0.00017635155869806144,-0.03423646638130323,-0.0435774349560946,-0.0070787783415304515,-1.5445638942184636e-07,-0.0003389800448469582,-4.6495862577114466e-07,-7.232713784252609e-05,0.035096062541605695,0.2947338696001072,-0.0013849488114495345,-9.488309908141493e-05,-0.00023247931288557211,-0.03616356892126301,-0.2409570036747651
3,0.766,0.0,-0.0039229684573607,-2.4785268102200966e-06,-0.0003364648470982712,-0.00029332469234974516,0.01361221170963106,0.05707012760648185,0.33261253623503,-0.002563143801520671,0.0008125659127666214,6.057552062098997e-05,-0.04419432659490513,-0.056129883284565335,-0.0039229684573607,-2.4785268102200966e-06,-0.0003364648470982712,-5.925712842393127e-07,-0.00018310073641399083,0.03510686477082528,0.33261253623503,-0.002563143801520671,0.0008125659127666214,-4.938094035327602e-05,-0.015258394701165889,-0.039259314844162105
4,0.776,0.0,-0.0001982308081113831,-3.0239807210880383e-05,-0.00032836675715197796,-0.0002997428696745551,0.013200286933837025,0.056815589254349416,0.388804558139044,-0.015176787073058784,0.0009552403339181609,-0.001275799735660745,-0.028390338189561264,0.046240299880048914,-0.0001982308081113831,-3.0239807210880383e-05,-0.00032836675715197796,-2.975777498484544e-06,-0.00039218648496129604,0.03456683216900662,0.388804558139044,-0.015176787073058784,0.0009552403339181609,-0.00013526261356747917,-0.017826658407331622,-0.04596110817948204
5,0.786,0.0,0.0024114128454432696,-8.759556799976115e-07,-0.00035482199218281666,-0.0002954624139872776,0.012974436169148151,0.05717138838079619,0.21720756237287434,-0.008323911680279333,-0.0024271192172185285,6.003056158747557e-05,-0.018037971473480532,0.02331177970011016,0.0024114128454432696,-8.759556799976115e-07,-0.00035482199218281666,-7.843011999505989e-07,-0.0005253661608753263,0.034317374569266285,0.21720756237287434,-0.008323911680279333,-0.0024271192172185285,-2.4509412498456195e-05,-0.016417692527353932,-0.03939381186527938
6,0.796,0.0,0.003987138915795499,2.6479764286049125e-07,-0.0003595245480959217,-0.00029519583392760063,0.01285634015386308,0.05736784532871515,0.11795845059766362,0.00029906560049938844,-0.00010069449743153624,2.515348717619436e-05,-0.006353164470762592,0.00792953995793348,0.003987138915795499,2.6479764286049125e-07,-0.0003595245480959217,-2.3400540040650897e-06,-0.000532886807526195,0.03472616428107498,0.11795845059766362,0.00029906560049938844,-0.00010069449743153624,-4.6877384457348585e-05,-0.011513991742091712,-0.009247456513267879
7,0.806,0.0,0.004545821786053731,-2.476301927013257e-07,-0.0003603566866220384,-0.0002952063660755947,0.012844511478364908,0.05739559385086711,0.01815616574994245,-0.00020841828838522072,-6.8582536541302e-05,-1.6020746021466945e-05,0.003518975119153769,-0.00915629707139913,0.004545821786053731,-2.476301927013257e-07,-0.0003603566866220384,-2.530050554724189e-06,-0.000523942562317109,0.03494265695016807,0.01815616574994245,-0.00020841828838522072,-6.8582536541302e-05,-4.843698176212187e-05,-0.008521045647577948,-0.004105195516430207
8,0.816,0.0,0.004157164838742467,2.413912131965334e-08,-0.00036098506242973757,-0.0002950964377442453,0.012933566708087128,0.057270673050897405,-0.07602676638645921,6.992807613316805e-05,-7.379620256577536e-05,1.1107993463159469e-05,0.01364791712201016,-0.023366521483066376,0.004157164838742467,2.413912131965334e-08,-0.00036098506242973757,-2.4750267068399112e-06,-0.0005088650987515042,0.03488516102318332,-0.07602676638645921,6.992807613316805e-05,-7.379620256577536e-05,1.2518769791115848e-05,-0.0029169653447552097,0.007958221354417547
9,0.826,0.0,0.002856358576791792,-8.535831595911186e-08,-0.0003618527665520952,-0.0002949215443710222,0.013119691660089213,0.05699320987361868,-0.16524735860830386,-4.6687449543283006e-05,-0.00010402277991843385,1.567678614675126e-05,0.023089287216739536,-0.03902880563061101,0.002856358576791792,-8.535831595911186e-08,-0.0003618527665520952,-2.26289935235241e-06,-0.00047279956277918034,0.03461550123085897,-0.16524735860830386,-4.6687449543283006e-05,-0.00010402277991843385,-3.6964953810045343e-05,0.001314164952403651,0.007453166539817167
10,0.836,0.0,0.0006774317673210527,-1.1230338619812345e-05,-0.00034455944713697575,-0.00029460570468954893,0.013333930776020186,0.05669853860601777,-0.25645975840428414,-0.011290128729376533,0.0029198202597062813,2.6129164626032248e-05,0.02012318044867129,0.041593196305436245,0.0006774317673210527,-1.1230338619812345e-05,-0.00034455944713697575,-3.1159228044419507e-06,-0.0004480027435651984,0.03409398740830234,-0.25645975840428414,-0.011290128729376533,0.0029198202597062813,-1.9396720009421563e-05,0.002122101599024918,-0.015804421819315958
